"#","פריט","שם פריט","מחיר מכירה","מלאי","ראשי","מכולה וינגייט","רמת גן","ספורט & מור רמלה","WIX"
"1228","3468335156613","סליפ גבר wheelie-רוי","99.00","","","","","",""
"1229","3468335156620","סליפ גבר wheelie-רוי","99.00","","","","","",""
"1230","3468335157160","מכנסון גבר wheelie-ש","139.00","","","","","",""
"1231","3468335157177","מכנסון גבר wheelie-ש","139.00","","","","","",""
"1232","3468335157184","מכנסון גבר wheelie-ש","139.00","","","","","",""
"1233","3468335157191","מכנסון גבר wheelie-ש","139.00","","","","","",""
"1234","3468335157207","מכנסון גבר wheelie-ש","139.00","","","","","",""
"1235","3468335157245","מכנסון גבר wheelie-ש","139.00","","","","","",""
"1236","3468335157283","מכנסון גבר wheelie-ש","139.00","","","","","",""
"1237","3468335182957","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1238","3468335182964","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1239","3468335182971","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1240","3468335183114","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1241","3468335183121","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1242","3468335183138","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1243","3468335183145","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1244","3468335183152","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1245","3468335183169","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1246","3468335193847","WATER POLO CAP","1,499.00","-1","-2","","1","",""
"1247","3468335193854","WATER POLO CAP","1,499.00","-1","-2","","1","",""
"1248","3468335207162","משקפת קוברה מראה אפו","139.00","","","","","",""
"1249","3468335207179","GOGGLE CASE","39.90","","","","","",""
"1250","3468335207216","חליפת תריאטלון קרבון","1,699.00","","","","","",""
"1251","3468335207223","חליפת תריאטלון קרבון","1,699.00","1","1","","","",""
"1252","3468335207230","חליפת תריאטלון קרבון","1,699.00","","","","","",""
"1253","3468335207247","חליפת תריאטלון גבר","1,100.00","1","1","","","",""
"1254","3468335207254","חליפת תריאטלון גבר","1,100.00","","","","","",""
"1255","3468335207261","חליפת תריאטלון גבר","1,100.00","","","","","",""
"1256","3468335207278","חליפת תריאטלון גבר","1,100.00","1","1","","","",""
"1257","3468335207285","W TRIWETSUIT SL","1,100.00","1","1","","","",""
"1258","3468335207292","W TRIWETSUIT SL","1,100.00","","","","","",""
"1259","3468335207308","W TRIWETSUIT SL","1,100.00","2","2","","","",""
"1260","3468335207315","W TRIWETSUIT SL","1,100.00","","","","","",""
"1261","3468335207322","חליפת תריאטלון קרבון","2,200.00","1","1","","","",""
"1262","3468335207339","חליפת תריאטלון קרבון","2,200.00","","","","","",""
"1263","3468335207346","חליפת תריאטלון קרבון","2,200.00","","","","","",""
"1264","3468335207353","חליפת תריאטלון קרבון","2,200.00","","","","","",""
"1265","3468335235783","W CARBON COMPRE","599.00","","","","","",""
"1266","3468335286907","M PERFORMANCE T","120.00","","","","","",""
"1267","3468335286914","M PERFORMANCE T","120.00","","","","","",""
"1268","3468335286921","M PERFORMANCE T","120.00","","","","","",""
"1269","3468335286938","M PERFORMANCE T","120.00","","","","","",""
"1270","3468335288635","משקפת קוברה אולטרה מ","239.90","","","","","",""
"1271","3468335288642","משקפת קוברה אולטרה","239.90","","","","","",""
"1272","3468335288659","משקפת קוברה אולטרה","239.90","","","","","",""
"1273","3468335288666","משקפת קוברה אולטרה","239.90","","","","","",""
"1274","3468335288673","משקפת קוברה אולטרה כ","219.90","","","","","",""
"1275","3468335288680","משקפת קוברה אולטרה","219.90","","","","","",""
"1276","3468335288697","משקפת קוברה אולטרה ש","219.90","","","","","",""
"1277","3468335288741","משקפת IMAX 3-שקוף/כח","119.90","","","","","",""
"1278","3468335288758","משקפת IMAX 3-שחור/שק","119.90","","","","","",""
"1279","3468335288765","משקפת IMAX 3-שחור/שח","119.90","","","","","",""
"1280","3468335288826","משקפת ORBIT שחור/שחו","49.90","","","","","",""
"1281","3468335288864","תיק FAST TRI FLUE YE","499.00","","","","","",""
"1282","3468335288871","תיק FAST DRY BACKPAC","199.00","","","","","",""
"1283","3468335293011","סנפיר מקצועי שחור","229.90","","","","","",""
"1284","3468335293028","סנפיר מקצועי שחור","229.99","","","","","",""
"1285","3468335293035","סנפיר מקצועי שחור","230.01","","","","","",""
"1286","3468335293042","סנפיר מקצועי שחור","230.01","","","","","",""
"1287","3468335293059","סנפיר מקצועי שחור","230.01","1","","","1","",""
"1288","3468335293066","POWERFIN PRO AC","220.00","","","","","",""
"1289","3468335293073","POWERFIN PRO AC","220.00","","","","","",""
"1290","3468335293080","POWERFIN PRO AC","220.00","","","","","",""
"1291","3468335293097","POWERFIN PRO AC","220.00","","","","","",""
"1292","3468335293103","POWERFIN PRO AC","220.00","-1","","","-1","",""
"1293","3468335293110","סנפיר מקצועי ורוד","220.00","","","","","",""
"1294","3468335293127","סנפיר מקצועי ורוד","220.00","","","","","",""
"1295","3468335293134","סנפיר מקצועי ורוד","220.00","","","","","",""
"1296","3468335293141","סנפיר מקצועי ורוד","220.00","","","","","",""
"1297","3468335293158","סנפיר מקצועי ורוד","220.00","-1","-1","","","",""
"1298","3468335299150","CLASSIC SILICON","34.90","","","","","",""
"1299","3468335299280","משקפת ספיידר נוער אר","79.90","213","23","","","190",""
"1300","3468335307244","W CARBON AIR FB","1,390.00","","","","","",""
"1301","3468335307251","W CARBON AIR FB","1,390.00","","","","","",""
"1302","3468335307268","W CARBON AIR FB","1,390.00","","","","","",""
"1303","3468335307329","W CARBON AIR FB","1,390.00","","","","","",""
"1304","3468335307428","M CARBON AIR JA","990.00","","","","","",""
"1305","3468335307435","M CARBON AIR JA","990.00","","","","","",""
"1306","3468335307442","M CARBON AIR JA","990.00","","","","","",""
"1307","3468335307459","M CARBON AIR JA","990.00","","","","","",""
"1308","3468335307466","M CARBON AIR JA","990.00","","","","","",""
"1309","3468335307473","M CARBON AIR JA","990.00","","","","","",""
"1310","3468335307497","M CARBON AIR JA","990.00","","","","","",""
"1311","3468335310879","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1312","3468335310886","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1313","3468335310893","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1314","3468335310909","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1315","3468335310916","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1316","3468335310954","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1317","3468335310961","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1318","3468335310978","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1319","3468335310985","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1320","3468335311036","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1321","3468335311043","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1322","3468335311050","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1323","3468335311067","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1324","3468335311074","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1325","3468335311128","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1326","3468335311135","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1327","3468335311142","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1328","3468335311159","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1329","3468335311166","ב.ים שלם מודפס נשים","279.00","","","","","",""
"1330","3468335311258","ב. ים שלם מודפס ילדו","159.00","","","","","",""
"1331","3468335311265","ב. ים שלם מודפס ילדו","159.00","","","","","",""
"1332","3468335311272","ב. ים שלם מודפס ילדו","159.00","","","","","",""
"1333","3468335311289","ב. ים שלם מודפס ילדו","159.00","","","","","",""
"1334","3468335311647","ב.ים נשים MARKER-שחו","269.00","","","","","",""
"1335","3468335311654","ב.ים נשים MARKER-שחו","269.00","","","","","",""
"1336","3468335311661","ב.ים נשים MARKER-שחו","269.00","","","","","",""
"1337","3468335311678","ב.ים נשים MARKER-שחו","269.00","","","","","",""
"1338","3468335311685","ב.ים נשים MARKER-שחו","269.00","","","","","",""
"1339","3468335311692","ב.ים נשים MARKER-שחו","269.00","","","","","",""
"1340","3468335311807","מכנסון גבר marker-שח","139.00","","","","","",""
"1341","3468335311814","מכנסון גבר marker-שח","139.00","","","","","",""
"1342","3468335311821","מכנסון גבר marker-שח","139.00","","","","","",""
"1343","3468335311838","מכנסון גבר marker-שח","139.00","","","","","",""
"1344","3468335311845","מכנסון גבר marker-שח","139.00","","","","","",""
"1345","3468335311883","מכנסון גבר marker-שח","139.00","","","","","",""
"1346","3468335311890","מכנסון גבר marker-שח","139.00","","","","","",""
"1347","3468335311906","מכנסון גבר marker-שח","139.00","","","","","",""
"1348","3468335311913","מכנסון גבר marker-שח","139.00","","","","","",""
"1349","3468335311920","מכנסון גבר marker-שח","139.00","","","","","",""
"1350","3468335312200","מכנסון גבר Turned-ני","139.00","","","","","",""
"1351","3468335312217","מכנסון גבר Turned-ני","139.00","","","","","",""
"1352","3468335312224","מכנסון גבר Turned-ני","139.00","","","","","",""
"1353","3468335312231","מכנסון גבר Turned-ני","139.00","","","","","",""
"1354","3468335312248","מכנסון גבר Turned-ני","139.00","","","","","",""
"1355","3468335317830","W CARBON FLEX W","1,300.00","","","","","",""
"1356","3468335348766","תיק טרולי","550.00","-3","-3","","","",""
"1357","3468335352671","W TRISUIT ST RE","499.00","1","1","","","",""
"1358","3468335352688","W TRISUIT ST RE","499.00","","","","","",""
"1359","3468335352695","W TRISUIT ST RE","499.00","","","","","",""
"1360","3468335352701","W TRISUIT ST RE","499.00","","","","","",""
"1361","3468335352879","M TRISUIT ST RE","499.00","1","1","","","",""
"1362","3468335352886","M TRISUIT ST RE","499.00","","","","","",""
"1363","3468335352893","M TRISUIT ST RE","499.00","1","1","","","",""
"1364","3468335352909","M TRISUIT ST RE","499.00","","","","","",""
"1365","3468335354811","PULL KICK BLUE","119.90","","","","","",""
"1366","3468335382340","מכנס ים קצר כתום","119.90","","","","","",""
"1367","3468335382357","מכנס ים קצר כתום","119.90","","","","","",""
"1368","3468335382364","מכנס ים קצר כתום","119.90","","","","","",""
"1369","3468335382371","מכנס ים קצר כתום","119.90","","","","","",""
"1370","3468335382388","מכנס ים קצר כתום","119.90","","","","","",""
"1371","3468335382449","מכנס ים קצר שחור","119.90","","","","","",""
"1372","3468335382456","מכנס ים קצר שחור","119.90","","","","","",""
"1373","3468335382463","מכנס ים קצר שחור","119.90","","","","","",""
"1374","3468335382470","מכנס ים קצר שחור","119.90","","","","","",""
"1375","3468335382487","מכנס ים קצר שחור","119.90","","","","","",""
"1376","3468335382593","מכנס ים קצר נייבי","119.90","","","","","",""
"1377","3468335382609","מכנס ים קצר נייבי","119.90","","","","","",""
"1378","3468335382616","מכנס ים קצר נייבי","119.90","","","","","",""
"1379","3468335382623","מכנס ים קצר נייבי","119.90","","","","","",""
"1380","3468335382630","מכנס ים קצר נייבי","119.90","","","","","",""
"1381","3468335382647","מכנס ים קצר רויאל","119.90","","","","","",""
"1382","3468335382654","מכנס ים קצר רויאל","119.90","","","","","",""
"1383","3468335382661","מכנס ים קצר רויאל","119.90","","","","","",""
"1384","3468335382678","מכנס ים קצר רויאל","119.90","","","","","",""
"1385","3468335382685","מכנס ים קצר רויאל","119.90","","","","","",""
"1386","3468335383392","מכנס ים קלאסי אדום","119.90","","","","","",""
"1387","3468335383446","מכנס ים קלאסי שחור","119.90","","","","","",""
"1388","3468335383453","מכנס ים קלאסי שחור","119.90","","","","","",""
"1389","3468335383460","מכנס ים קלאסי שחור","119.90","","","","","",""
"1390","3468335383477","מכנס ים קלאסי שחור","119.90","","","","","",""
"1391","3468335383484","מכנס ים קלאסי שחור","119.90","","","","","",""
"1392","3468335383545","מכנס ים קלאסי נייבי","119.90","","","","","",""
"1393","3468335383552","מכנס ים קלאסי נייבי","119.90","","","","","",""
"1394","3468335383569","מכנס ים קלאסי נייבי","119.90","","","","","",""
"1395","3468335383576","מכנס ים קלאסי נייבי","119.90","","","","","",""
"1396","3468335383583","מכנס ים קלאסי נייבי","119.90","","","","","",""
"1397","3468335383644","מכנס ים קלאסי אפור","119.90","","","","","",""
"1398","3468335383651","מכנס ים קלאסי אפור","119.90","","","","","",""
"1399","3468335383668","מכנס ים קלאסי אפור","119.90","","","","","",""
"1400","3468335383675","מכנס ים קלאסי אפור","119.90","","","","","",""
