קוד דגם,צבע,מידה,ברקוד
AR012247589,589,40,3468337961659
AR012247589,589,42,3468337961666
AR012247589,589,44,3468337961673
AR012247589,589,46,3468337961680
AR012247589,589,48,3468337961697
AR012249590,590,30,3468337961772
AR012249590,590,32,3468337961789
AR012249590,590,34,3468337961796
AR012249590,590,36,3468337961802
AR012249590,590,38,3468337961819
AR012249590,590,40,3468337961826
AR012249590,590,42,3468337961833
AR012249590,590,44,3468337961840
AR012250550,550,100,3468337961857
AR012250550,550,65,3468337961864
AR012250550,550,70,3468337961871
AR012250550,550,75,3468337961888
AR012250550,550,80,3468337961895
AR012250550,550,85,3468337961901
AR012250550,550,90,3468337961918
AR012250550,550,95,3468337961925
AR012250780,780,100,3468337962014
AR012250780,780,65,3468337962021
AR012250780,780,70,3468337962038
AR012250780,780,75,3468337962045
AR012250780,780,80,3468337962052
AR012250780,780,85,3468337962069
AR012250780,780,90,3468337962076
AR012250780,780,95,3468337962083
AR012251500,500,100,3468337993056
AR012251500,500,65,3468337993063
AR012251500,500,70,3468337993070
AR012251500,500,75,3468337993087
AR012251500,500,80,3468337993094
AR012251500,500,85,3468337993100
AR012251500,500,90,3468337993117
AR012251500,500,95,3468337993124
AR012251700,700,100,3468337993216
AR012251700,700,65,3468337993223
AR012251700,700,70,3468337993230
AR012251700,700,75,3468337993247
AR012251700,700,80,3468337993254
AR012251700,700,85,3468337993261
AR012251700,700,90,3468337993278
AR012251700,700,95,3468337993285
AR012251800,800,100,3468337993292
AR012251800,800,65,3468337993308
AR012251800,800,70,3468337993315
AR012251800,800,75,3468337993322
AR012251800,800,80,3468337993339
AR012251800,800,85,3468337993346
AR012251800,800,90,3468337993353
AR012251800,800,95,3468337993360
AR012253500,500,100,3468337994534
AR012253500,500,105,3468337994541
AR012253500,500,110,3468337994558
AR012253500,500,55,3468337994565
AR012253500,500,60,3468337994572
AR012253500,500,65,3468337994589
AR012253500,500,70,3468337994596
AR012253500,500,75,3468337994602
AR012253500,500,80,3468337994619
AR012253500,500,85,3468337994626
AR012253500,500,90,3468337994633
AR012253500,500,95,3468337994640
AR012253700,700,100,3468337994893
AR012253700,700,105,3468337994909
AR012253700,700,110,3468337994916
AR012253700,700,55,3468337994923
AR012253700,700,60,3468337994930
AR012253700,700,65,3468337994947
AR012253700,700,70,3468337994954
AR012253700,700,75,3468337994961
AR012253700,700,80,3468337994978
AR012253700,700,85,3468337994985
AR012253700,700,90,3468337994992
AR012253700,700,95,3468337995005
AR012253800,800,100,3468337995012
AR012253800,800,105,3468337995029
AR012253800,800,110,3468337995036
AR012253800,800,55,3468337995043
AR012253800,800,60,3468337995050
AR012253800,800,65,3468337995067
AR012253800,800,70,3468337995074
AR012253800,800,75,3468337995081
AR012253800,800,80,3468337995098
AR012253800,800,85,3468337995104
AR012253800,800,90,3468337995111
AR012253800,800,95,3468337995128
AR012254550,550,100,3468337995371
AR012254550,550,65,3468337995388
AR012254550,550,70,3468337995395
AR012254550,550,75,3468337995401
AR012254550,550,80,3468337995418
AR012254550,550,85,3468337995425
AR012254550,550,90,3468337995432
AR012254550,550,95,3468337995449
AR012254880,880,100,3468337995456
AR012254880,880,65,3468337995463
AR012254880,880,70,3468337995470
AR012254880,880,75,3468337995487
AR012254880,880,80,3468337995494
AR012254880,880,85,3468337995500
AR012254880,880,90,3468337995517
AR012254880,880,95,3468337995524
AR012256750,750,100,3468337995852
AR012256750,750,65,3468337995869
AR012256750,750,70,3468337995876
AR012256750,750,75,3468337995883
AR012256750,750,80,3468337995890
AR012256750,750,85,3468337995906
AR012256750,750,90,3468337995913
AR012256750,750,95,3468337995920
AR012258550,550,100,3468337996170
AR012258550,550,105,3468337996187
AR012258550,550,110,3468337996194
AR012258550,550,75,3468337996200
AR012258550,550,80,3468337996217
AR012258550,550,85,3468337996224
AR012258550,550,90,3468337996231
AR012258550,550,95,3468337996248
AR012258750,750,100,3468337996255
AR012258750,750,105,3468337996262
AR012258750,750,110,3468337996279
AR012258750,750,75,3468337996286
AR012258750,750,80,3468337996293
AR012258750,750,85,3468337996309
AR012258750,750,90,3468337996316
AR012258750,750,95,3468337996323
AR012259550,550,100,3468337996330
AR012259550,550,105,3468337996347
AR012259550,550,110,3468337996354
AR012259550,550,75,3468337996361
AR012259550,550,80,3468337996378
AR012259550,550,85,3468337996385
AR012259550,550,90,3468337996392
AR012259550,550,95,3468337996408
AR012259750,750,100,3468337996415
AR012259750,750,105,3468337996422
AR012259750,750,110,3468337996439
AR012259750,750,75,3468337996446
AR012259750,750,80,3468337996453
AR012259750,750,85,3468337996460
AR012259750,750,90,3468337996477
AR012259750,750,95,3468337996484
AR012260558,558,10-11,3468337996491
AR012260558,558,12-13,3468337996507
AR012260558,558,14-15,3468337996514
AR012260558,558,4-5,3468337996521
AR012260558,558,6-7,3468337996538
AR012260558,558,8-9,3468337996545
AR012260999,999,10-11,3468337996552
AR012260999,999,12-13,3468337996569
AR012260999,999,14-15,3468337996576
AR012260999,999,4-5,3468337996583
AR012260999,999,6-7,3468337996590
AR012260999,999,8-9,3468337996606
AR012261550,550,10-11,3468337996613
AR012261550,550,12-13,3468337996620
AR012261550,550,14-15,3468337996637
AR012261550,550,4-5,3468337996644
AR012261550,550,6-7,3468337996651
AR012261550,550,8-9,3468337996668
AR012261780,780,10-11,3468337996675
AR012261780,780,12-13,3468337996682
AR012261780,780,14-15,3468337996699
AR012261780,780,4-5,3468337996705
AR012261780,780,6-7,3468337996712
AR012261780,780,8-9,3468337996729
AR012262150,150,10-11,3468337996736
AR012262150,150,12-13,3468337996743
AR012262150,150,14-15,3468337996750
AR012262150,150,4-5,3468337996767
AR012262150,150,6-7,3468337996774
AR012262150,150,8-9,3468337996781
AR012262950,950,10-11,3468337996798
AR012262950,950,12-13,3468337996804
AR012262950,950,14-15,3468337996811
AR012262950,950,4-5,3468337996828
AR012262950,950,6-7,3468337996835
AR012262950,950,8-9,3468337996842
AR012263590,590,10-11,3468337996859
AR012263590,590,12-13,3468337996866
AR012263590,590,14-15,3468337996873
AR012263590,590,4-5,3468337996880
AR012263590,590,6-7,3468337996897
AR012263590,590,8-9,3468337996903
AR012263780,780,10-11,3468337996910
AR012263780,780,12-13,3468337996927
AR012263780,780,14-15,3468337996934
AR012263780,780,4-5,3468337996941
AR012263780,780,6-7,3468337996958
AR012263780,780,8-9,3468337996965
AR012263960,960,10-11,3468337996972
AR012263960,960,12-13,3468337996989
AR012263960,960,14-15,3468337996996
AR012263960,960,4-5,3468337997009
AR012263960,960,6-7,3468337997016
AR012263960,960,8-9,3468337997023
AR012264590,590,10-11,3468337997030
AR012264590,590,12-13,3468337997047
AR012264590,590,14-15,3468337997054
AR012264590,590,4-5,3468337997061
AR012264590,590,6-7,3468337997078
AR012264590,590,8-9,3468337997085
AR012264790,790,10-11,3468337997092
AR012264790,790,12-13,3468337997108
AR012264790,790,14-15,3468337997115
AR012264790,790,4-5,3468337997122
AR012264790,790,6-7,3468337997139
AR012264790,790,8-9,3468337997146
AR012264890,890,10-11,3468337997153
AR012264890,890,12-13,3468337997160
AR012264890,890,14-15,3468337997177
AR012264890,890,4-5,3468337997184
AR012264890,890,6-7,3468337997191
AR012264890,890,8-9,3468337997207
AR012270890,890,10-11,3468337997214
AR012270890,890,12-13,3468337997221
AR012270890,890,14-15,3468337997238
AR012270890,890,4-5,3468337997245
AR012270890,890,6-7,3468337997252
AR012270890,890,8-9,3468337997269
AR012270980,980,10-11,3468337997276
AR012270980,980,12-13,3468337997283
AR012270980,980,14-15,3468337997290
AR012270980,980,4-5,3468337997306
AR012270980,980,6-7,3468337997313
AR012270980,980,8-9,3468337997320
AR012271880,880,10-11,3468337997399
AR012271880,880,12-13,3468337997405
AR012271880,880,14-15,3468337997412
AR012271880,880,4-5,3468337997429
AR012271880,880,6-7,3468337997436
AR012271880,880,8-9,3468337997443
AR012272580,580,10-11,3468337997450
AR012272580,580,12-13,3468337997467
AR012272580,580,14-15,3468337997474
AR012272580,580,4-5,3468337997481
AR012272580,580,6-7,3468337997498
AR012272580,580,8-9,3468337997504
AR012272790,790,10-11,3468337997511
AR012272790,790,12-13,3468337997528
AR012272790,790,14-15,3468337997535
AR012272790,790,4-5,3468337997542
AR012272790,790,6-7,3468337997559
AR012272790,790,8-9,3468337997566
AR012273550,550,10-11,3468337997573
AR012273550,550,12-13,3468337997580
AR012273550,550,14-15,3468337997597
AR012273550,550,4-5,3468337997603
AR012273550,550,6-7,3468337997610
AR012273550,550,8-9,3468337997627
AR012273750,750,10-11,3468337997634
AR012273750,750,12-13,3468337997641
AR012273750,750,14-15,3468337997658
AR012273750,750,4-5,3468337997665
AR012273750,750,6-7,3468337997672
AR012273750,750,8-9,3468337997689
AR012274550,550,10-11,3468337997696
AR012274550,550,12-13,3468337997702
AR012274550,550,14-15,3468337997719
AR012274550,550,4-5,3468337997726
AR012274550,550,6-7,3468337997733
AR012274550,550,8-9,3468337997740
AR012274750,750,10-11,3468337997757
AR012274750,750,12-13,3468337997764
AR012274750,750,14-15,3468337997771
AR012274750,750,4-5,3468337997788
AR012274750,750,6-7,3468337997795
AR012274750,750,8-9,3468337997801
AR012275770,770,10-11,3468337997870
AR012275770,770,12-13,3468337997887
AR012275770,770,14-15,3468337997894
AR012275770,770,4-5,3468337997900
AR012275770,770,6-7,3468337997917
AR012275770,770,8-9,3468337997924
AR012276770,770,10-11,3468337997993
AR012276770,770,12-13,3468337998006
AR012276770,770,14-15,3468337998013
AR012276770,770,4-5,3468337998020
AR012276770,770,6-7,3468337998037
AR012276770,770,8-9,3468337998044
AR012278500,500,10-11,3468337998174
AR012278500,500,12-13,3468337998181
AR012278500,500,14-15,3468337998198
AR012278500,500,4-5,3468339222802
AR012278500,500,6-7,3468337998204
AR012278500,500,8-9,3468337998211
AR012278700,700,10-11,3468337998228
AR012278700,700,12-13,3468337998235
AR012278700,700,14-15,3468337998242
AR012278700,700,4-5,3468339222819
AR012278700,700,6-7,3468337998259
AR012278700,700,8-9,3468337998266
AR012279500,500,10-11,3468337998273
AR012279500,500,12-13,3468337998280
AR012279500,500,14-15,3468337998297
AR012279500,500,4-5,3468339222826
AR012279500,500,6-7,3468337998303
AR012279500,500,8-9,3468337998310
AR012279700,700,10-11,3468337998327
AR012279700,700,12-13,3468337998334
AR012279700,700,14-15,3468337998341
AR012279700,700,4-5,3468339222833
AR012279700,700,6-7,3468337998358
AR012279700,700,8-9,3468337998365
AR012280417,417,10-11,3468337998372
AR012280417,417,12-13,3468337998389
AR012280417,417,14-15,3468337998396
AR012280417,417,4-5,3468337998402
AR012280417,417,6-7,3468337998419
AR012280417,417,8-9,3468337998426
AR012280500,500,10-11,3468337998433
AR012280500,500,12-13,3468337998440
AR012280500,500,14-15,3468337998457
AR012280500,500,4-5,3468337998464
AR012280500,500,6-7,3468337998471
AR012280500,500,8-9,3468337998488
AR012280700,700,10-11,3468337998495
AR012280700,700,12-13,3468337998501
AR012280700,700,14-15,3468337998518
AR012280700,700,4-5,3468337998525
AR012280700,700,6-7,3468337998532
AR012280700,700,8-9,3468337998549
AR012281550,550,10-11,3468337998556
AR012281550,550,12-13,3468337998563
AR012281550,550,14-15,3468337998570
AR012281550,550,4-5,3468337998587
AR012281550,550,6-7,3468337998594
AR012281550,550,8-9,3468337998600
AR012281880,880,10-11,3468337998617
AR012281880,880,12-13,3468337998624
AR012281880,880,14-15,3468337998631
AR012281880,880,4-5,3468337998648
AR012281880,880,6-7,3468337998655
AR012281880,880,8-9,3468337998662
AR012282550,550,10-11,3468337998679
AR012282550,550,12-13,3468337998686
AR012282550,550,14-15,3468337998693
AR012282550,550,4-5,3468337998709
AR012282550,550,6-7,3468337998716
AR012282550,550,8-9,3468337998723
AR012282880,880,10-11,3468337998730
AR012282880,880,12-13,3468337998747
AR012282880,880,14-15,3468337998754
AR012282880,880,4-5,3468337998761
AR012282880,880,6-7,3468337998778
AR012282880,880,8-9,3468337998785
AR012283500,500,10-11,3468337998792
AR012283500,500,12-13,3468337998808
AR012283500,500,14-15,3468337998815
AR012283500,500,4-5,3468337998822
AR012283500,500,6-7,3468337998839
AR012283500,500,8-9,3468337998846
AR012283700,700,10-11,3468337998853
AR012283700,700,12-13,3468337998860
AR012283700,700,14-15,3468337998877
AR012283700,700,4-5,3468337998884
AR012283700,700,6-7,3468337998891
AR012283700,700,8-9,3468337998907
AR012284370,370,10-11,3468337998914
AR012284370,370,12-13,3468337998921
AR012284370,370,14-15,3468337998938
AR012284370,370,4-5,3468337998945
AR012284370,370,6-7,3468337998952
AR012284370,370,8-9,3468337998969
AR012284650,650,10-11,3468337998976
AR012284650,650,12-13,3468337998983
AR012284650,650,14-15,3468337998990
AR012284650,650,4-5,3468337999003
AR012284650,650,6-7,3468337999010
AR012284650,650,8-9,3468337999027
AR012285580,580,10-11,3468337999034
AR012285580,580,12-13,3468337999041
AR012285580,580,14-15,3468337999058
AR012285580,580,4-5,3468337999065
AR012285580,580,6-7,3468337999072
AR012285580,580,8-9,3468337999089
AR012285690,690,10-11,3468337999096
AR012285690,690,12-13,3468337999102
AR012285690,690,14-15,3468337999119
AR012285690,690,4-5,3468337999126
AR012285690,690,6-7,3468337999133
AR012285690,690,8-9,3468337999140
AR012286580,580,10-11,3468337999157
AR012286580,580,12-13,3468337999164
AR012286580,580,14-15,3468337999171
AR012286580,580,4-5,3468337999188
AR012286580,580,6-7,3468337999195
AR012286580,580,8-9,3468337999201
AR012286790,790,10-11,3468337999218
AR012286790,790,12-13,3468337999225
AR012286790,790,14-15,3468337999232
AR012286790,790,4-5,3468337999249
AR012286790,790,6-7,3468337999256
AR012286790,790,8-9,3468337999263
AR012286930,930,10-11,3468337999270
AR012286930,930,12-13,3468337999287
AR012286930,930,14-15,3468337999294
AR012286930,930,4-5,3468337999300
AR012286930,930,6-7,3468337999317
AR012286930,930,8-9,3468337999324
AR012314580,580,36,3468337962090
AR012314580,580,38,3468337962106
AR012314580,580,40,3468337962113
AR012314580,580,42,3468337962120
AR012314580,580,44,3468337962137
AR012314580,580,46,3468337962144
AR012314580,580,48,3468337962151
AR012314690,690,36,3468337962168
AR012314690,690,38,3468337962175
AR012314690,690,40,3468337962182
AR012314690,690,42,3468337962199
AR012314690,690,44,3468337962205
AR012314690,690,46,3468337962212
AR012314690,690,48,3468337962229
AR012314790,790,36,3468337962236
AR012314790,790,38,3468337962243
AR012314790,790,40,3468337962250
AR012314790,790,42,3468337962267
AR012314790,790,44,3468337962274
AR012314790,790,46,3468337962281
AR012314790,790,48,3468337962298
AR012315580,580,36,3468337999331
AR012315580,580,38,3468337999348
AR012315580,580,40,3468337999355
AR012315580,580,42,3468337999362
AR012315580,580,44,3468337999379
AR012315580,580,46,3468337999386
AR012315580,580,48,3468337999393
AR012315690,690,36,3468337999409
AR012315690,690,38,3468337999416
AR012315690,690,40,3468337999423
AR012315690,690,42,3468337999430
AR012315690,690,44,3468337999447
AR012315690,690,46,3468337999454
AR012315690,690,48,3468337999461
AR012316508,508,36,3468337999478
AR012316508,508,38,3468337999485
AR012316508,508,40,3468337999492
AR012316508,508,42,3468337999508
AR012316508,508,44,3468337999515
AR012316508,508,46,3468337999522
AR012316508,508,48,3468337999539
AR012316709,709,36,3468337999546
AR012316709,709,38,3468337999553
AR012316709,709,40,3468337999560
AR012316709,709,42,3468337999577
AR012316709,709,44,3468337999584
AR012316709,709,46,3468337999591
AR012316709,709,48,3468337999607
AR012320590,590,36,3468337999706
AR012320590,590,38,3468337999713
AR012320590,590,40,3468337999720
AR012320590,590,42,3468337999737
AR012320590,590,44,3468337999744
AR012320590,590,46,3468337999751
AR012320590,590,48,3468337999768
AR012320650,650,36,3468337999775
AR012320650,650,38,3468337999782
AR012320650,650,40,3468337999799
AR012320650,650,42,3468337999805
AR012320650,650,44,3468337999812
AR012320650,650,46,3468337999829
AR012320650,650,48,3468337999836
AR012320780,780,36,3468337999843
AR012320780,780,38,3468337999850
AR012320780,780,40,3468337999867
AR012320780,780,42,3468337999874
AR012320780,780,44,3468337999881
AR012320780,780,46,3468337999898
AR012320780,780,48,3468337999904
AR012321550,550,36,3468339117825
AR012321550,550,38,3468339117832
AR012321550,550,40,3468339117849
AR012321550,550,42,3468339117856
AR012321550,550,44,3468339117863
AR012321550,550,46,3468339117870
AR012321550,550,48,3468339117887
AR012321772,772,36,3468339117894
AR012321772,772,38,3468339117900
AR012321772,772,40,3468339117917
AR012321772,772,42,3468339117924
AR012321772,772,44,3468339117931
AR012321772,772,46,3468339117948
AR012321772,772,48,3468339117955
AR012322580,580,36,3468339117962
AR012322580,580,38,3468339117979
AR012322580,580,40,3468339117986
AR012322580,580,42,3468339117993
AR012322580,580,44,3468339118006
AR012322580,580,46,3468339118013
AR012322580,580,48,3468339118020
AR012322580,580,50,3468339118037
AR012322790,790,36,3468339118044
AR012322790,790,38,3468339118051
AR012322790,790,40,3468339118068
AR012322790,790,42,3468339118075
AR012322790,790,44,3468339118082
AR012322790,790,46,3468339118099
AR012322790,790,48,3468339118105
AR012322790,790,50,3468339118112
AR012324500,500,100,3468339118129
AR012324500,500,105,3468339118136
AR012324500,500,110,3468339118143
AR012324500,500,75,3468339118150
AR012324500,500,80,3468339118167
AR012324500,500,85,3468339118174
AR012324500,500,90,3468339118181
AR012324500,500,95,3468339118198
AR012324600,600,100,3468339118204
AR012324600,600,105,3468339118211
AR012324600,600,110,3468339118228
AR012324600,600,75,3468339118235
AR012324600,600,80,3468339118242
AR012324600,600,85,3468339118259
AR012324600,600,90,3468339118266
AR012324600,600,95,3468339118273
AR012325506,506,100,3468339118280
AR012325506,506,105,3468339118297
AR012325506,506,110,3468339118303
AR012325506,506,75,3468339118310
AR012325506,506,80,3468339118327
AR012325506,506,85,3468339118334
AR012325506,506,90,3468339118341
AR012325506,506,95,3468339118358
AR012325701,701,100,3468339118365
AR012325701,701,105,3468339118372
AR012325701,701,110,3468339118389
AR012325701,701,75,3468339118396
AR012325701,701,80,3468339118402
AR012325701,701,85,3468339118419
AR012325701,701,90,3468339118426
AR012325701,701,95,3468339118433
AR012326501,501,100,3468337962304
AR012326501,501,105,3468337962311
AR012326501,501,110,3468337962328
AR012326501,501,75,3468337962335
AR012326501,501,80,3468337962342
AR012326501,501,85,3468337962359
AR012326501,501,90,3468337962366
AR012326501,501,95,3468337962373
AR012326708,708,100,3468337962380
AR012326708,708,105,3468337962397
AR012326708,708,110,3468337962403
AR012326708,708,75,3468337962410
AR012326708,708,80,3468337962427
AR012326708,708,85,3468337962434
AR012326708,708,90,3468337962441
AR012326708,708,95,3468337962458
AR012327501,501,100,3468339125240
AR012327501,501,105,3468339125257
AR012327501,501,110,3468339125264
AR012327501,501,75,3468339125271
AR012327501,501,80,3468339125288
AR012327501,501,85,3468339125295
AR012327501,501,90,3468339125301
AR012327501,501,95,3468339125318
AR012327605,605,100,3468339125325
AR012327605,605,105,3468339125332
AR012327605,605,110,3468339125349
AR012327605,605,75,3468339125356
AR012327605,605,80,3468339125363
AR012327605,605,85,3468339125370
AR012327605,605,90,3468339125387
AR012327605,605,95,3468339125394
AR012327708,708,100,3468339125400
AR012327708,708,105,3468339125417
AR012327708,708,110,3468339125424
AR012327708,708,75,3468339125431
AR012327708,708,80,3468339125448
AR012327708,708,85,3468339125455
AR012327708,708,90,3468339125462
AR012327708,708,95,3468339125479
AR012328508,508,100,3468339118440
AR012328508,508,105,3468339118457
AR012328508,508,110,3468339118464
AR012328508,508,75,3468339118471
AR012328508,508,80,3468339118488
AR012328508,508,85,3468339118495
AR012328508,508,90,3468339118501
AR012328508,508,95,3468339118518
AR012328702,702,100,3468339118525
AR012328702,702,105,3468339118532
AR012328702,702,110,3468339118549
AR012328702,702,75,3468339118556
AR012328702,702,80,3468339118563
AR012328702,702,85,3468339118570
AR012328702,702,90,3468339118587
AR012328702,702,95,3468339118594
AR012331508,508,100,3468339127022
AR012331508,508,105,3468339127039
AR012331508,508,110,3468339127046
AR012331508,508,75,3468339127053
AR012331508,508,80,3468339127060
AR012331508,508,85,3468339127077
AR012331508,508,90,3468339127084
AR012331508,508,95,3468339127091
AR012331702,702,100,3468339127107
AR012331702,702,105,3468339127114
AR012331702,702,110,3468339127121
AR012331702,702,75,3468339127138
AR012331702,702,80,3468339127145
AR012331702,702,85,3468339127152
AR012331702,702,90,3468339127169
AR012331702,702,95,3468339127176
AR012332500,500,100,3468339118600
AR012332500,500,105,3468339118617
AR012332500,500,110,3468339118624
AR012332500,500,75,3468339118631
AR012332500,500,80,3468339118648
AR012332500,500,85,3468339118655
AR012332500,500,90,3468339118662
AR012332500,500,95,3468339118679
AR012332701,701,100,3468339118686
AR012332701,701,105,3468339118693
AR012332701,701,110,3468339118709
AR012332701,701,75,3468339118716
AR012332701,701,80,3468339118723
AR012332701,701,85,3468339118730
AR012332701,701,90,3468339118747
AR012332701,701,95,3468339118754
AR012333501,501,100,3468337962465
AR012333501,501,105,3468337962472
AR012333501,501,110,3468337962489
AR012333501,501,75,3468337962496
AR012333501,501,80,3468337962502
AR012333501,501,85,3468337962519
AR012333501,501,90,3468337962526
AR012333501,501,95,3468337962533
AR012333605,605,100,3468337962540
AR012333605,605,105,3468337962557
AR012333605,605,110,3468337962564
AR012333605,605,75,3468337962571
AR012333605,605,80,3468337962588
AR012333605,605,85,3468337962595
AR012333605,605,90,3468337962601
AR012333605,605,95,3468337962618
AR012333708,708,100,3468337962625
AR012333708,708,105,3468337962632
AR012333708,708,110,3468337962649
AR012333708,708,75,3468337962656
AR012333708,708,80,3468337962663
AR012333708,708,85,3468337962670
AR012333708,708,90,3468337962687
AR012333708,708,95,3468337962694
AR012334500,500,100,3468339104771
AR012334500,500,105,3468339104788
AR012334500,500,110,3468339104795
AR012334500,500,75,3468339104801
AR012334500,500,80,3468339104818
AR012334500,500,85,3468339104825
AR012334500,500,90,3468339104832
AR012334500,500,95,3468339104849
AR012334700,700,100,3468339104856
AR012334700,700,105,3468339104863
AR012334700,700,110,3468339104870
AR012334700,700,75,3468339104887
AR012334700,700,80,3468339104894
AR012334700,700,85,3468339104900
AR012334700,700,90,3468339104917
AR012334700,700,95,3468339104924
AR012335518,518,100,3468337962700
AR012335518,518,105,3468337962717
AR012335518,518,110,3468337962724
AR012335518,518,75,3468337962731
AR012335518,518,80,3468337962748
AR012335518,518,85,3468337962755
AR012335518,518,90,3468337962762
AR012335518,518,95,3468337962779
AR012335781,781,100,3468337962786
AR012335781,781,105,3468337962793
AR012335781,781,110,3468337962809
AR012335781,781,75,3468337962816
AR012335781,781,80,3468337962823
AR012335781,781,85,3468337962830
AR012335781,781,90,3468337962847
AR012335781,781,95,3468337962854
AR012336500,500,100,3468339118761
AR012336500,500,105,3468339118778
AR012336500,500,110,3468339118785
AR012336500,500,75,3468339118792
AR012336500,500,80,3468339118808
AR012336500,500,85,3468339118815
AR012336500,500,90,3468339118822
AR012336500,500,95,3468339118839
AR012336700,700,100,3468339118846
AR012336700,700,105,3468339118853
AR012336700,700,110,3468339118860
AR012336700,700,75,3468339118877
AR012336700,700,80,3468339118884
AR012336700,700,85,3468339118891
AR012336700,700,90,3468339118907
AR012336700,700,95,3468339118914
AR012337550,550,100,3468337965978
AR012337550,550,105,3468337965985
AR012337550,550,110,3468337965992
AR012337550,550,75,3468337966005
AR012337550,550,80,3468337966012
AR012337550,550,85,3468337966029
AR012337550,550,90,3468337966036
AR012337550,550,95,3468337966043
AR012337750,750,100,3468337966050
AR012337750,750,105,3468337966067
AR012337750,750,110,3468337966074
AR012337750,750,75,3468337966081
AR012337750,750,80,3468337966098
AR012337750,750,85,3468337966104
AR012337750,750,90,3468337966111
AR012337750,750,95,3468337966128
AR012338550,550,100,3468337966135
AR012338550,550,105,3468337966142
AR012338550,550,110,3468337966159
AR012338550,550,75,3468337966166
AR012338550,550,80,3468337966173
AR012338550,550,85,3468337966180
AR012338550,550,90,3468337966197
AR012338550,550,95,3468337966203
AR012338750,750,100,3468337966210
AR012338750,750,105,3468337966227
AR012338750,750,110,3468337966234
AR012338750,750,75,3468337966241
AR012338750,750,80,3468337966258
AR012338750,750,85,3468337966265
AR012338750,750,90,3468337966272
AR012338750,750,95,3468337966289
AR012339550,550,100,3468337966296
AR012339550,550,105,3468337966302
AR012339550,550,110,3468337966319
AR012339550,550,75,3468337966326
AR012339550,550,80,3468337966333
AR012339550,550,85,3468337966340
AR012339550,550,90,3468337966357
AR012339550,550,95,3468337966364
AR012339750,750,100,3468337966371
AR012339750,750,105,3468337966388
AR012339750,750,110,3468337966395
AR012339750,750,75,3468337966401
AR012339750,750,80,3468337966418
AR012339750,750,85,3468337966425
AR012339750,750,90,3468337966432
AR012339750,750,95,3468337966449
AR012340518,518,100,3468339118921
AR012340518,518,105,3468339118938
AR012340518,518,110,3468339118945
AR012340518,518,75,3468339118952
AR012340518,518,80,3468339118969
AR012340518,518,85,3468339118976
AR012340518,518,90,3468339118983
AR012340518,518,95,3468339118990
AR012340781,781,100,3468339119003
AR012340781,781,105,3468339119010
AR012340781,781,110,3468339119027
AR012340781,781,75,3468339119034
AR012340781,781,80,3468339119041
AR012340781,781,85,3468339119058
AR012340781,781,90,3468339119065
AR012340781,781,95,3468339119072
AR012340868,868,100,3468339119089
AR012340868,868,105,3468339119096
AR012340868,868,110,3468339119102
AR012340868,868,75,3468339119119
AR012340868,868,80,3468339119126
AR012340868,868,85,3468339119133
AR012340868,868,90,3468339119140
AR012340868,868,95,3468339119157
AR012341520,520,100,3468339104931
AR012341520,520,105,3468339104948
AR012341520,520,110,3468339104955
AR012341520,520,75,3468339104962
AR012341520,520,80,3468339104979
AR012341520,520,85,3468339104986
AR012341520,520,90,3468339104993
AR012341520,520,95,3468339105006
AR012341550,550,100,3468339105013
AR012341550,550,105,3468339105020
AR012341550,550,110,3468339105037
AR012341550,550,75,3468339105044
AR012341550,550,80,3468339105051
AR012341550,550,85,3468339105068
AR012341550,550,90,3468339105075
AR012341550,550,95,3468339105082
AR012341780,780,100,3468339105099
AR012341780,780,105,3468339105105
AR012341780,780,110,3468339105112
AR012341780,780,75,3468339105129
AR012341780,780,80,3468339105136
AR012341780,780,85,3468339105143
AR012341780,780,90,3468339105150
AR012341780,780,95,3468339105167
AR012342508,508,100,3468337962946
AR012342508,508,105,3468337962953
AR012342508,508,110,3468337962960
AR012342508,508,75,3468337962977
AR012342508,508,80,3468337962984
AR012342508,508,85,3468337962991
AR012342508,508,90,3468337963004
AR012342508,508,95,3468337963011
AR012342602,602,100,3468337963028
AR012342602,602,105,3468337963035
AR012342602,602,110,3468337963042
AR012342602,602,75,3468337963059
AR012342602,602,80,3468337963066
AR012342602,602,85,3468337963073
AR012342602,602,90,3468337963080
AR012342602,602,95,3468337963097
AR012342701,701,100,3468337963103
AR012342701,701,105,3468337963110
AR012342701,701,110,3468337963127
AR012342701,701,75,3468337963134
AR012342701,701,80,3468337963141
AR012342701,701,85,3468337963158
AR012342701,701,90,3468337963165
AR012342701,701,95,3468337963172
AR012343508,508,100,3468339119164
AR012343508,508,105,3468339119171
AR012343508,508,110,3468339119188
AR012343508,508,75,3468339119195
AR012343508,508,80,3468339119201
AR012343508,508,85,3468339119218
AR012343508,508,90,3468339119225
AR012343508,508,95,3468339119232
AR012343602,602,100,3468339119249
AR012343602,602,105,3468339119256
AR012343602,602,110,3468339119263
AR012343602,602,75,3468339119270
AR012343602,602,80,3468339119287
AR012343602,602,85,3468339119294
AR012343602,602,90,3468339119300
AR012343602,602,95,3468339119317
AR012343701,701,100,3468339119324
AR012343701,701,105,3468339119331
AR012343701,701,110,3468339119348
AR012343701,701,75,3468339119355
AR012343701,701,80,3468339119362
AR012343701,701,85,3468339119379
AR012343701,701,90,3468339119386
AR012343701,701,95,3468339119393
AR012344518,518,100,3468339105174
AR012344518,518,105,3468339105181
