"מק""ט",תאור,ברקוד,תאור לועזי,סטטוס,טיפוס,לטיפול,יח' קניה/מכירה,משפחת מוצר/קוד מיון,תאור משפחה,פריט מרכז?,ספק מועדף,שם ספק,סרגל מידות,שם סרגל מידות,מחיר מקור לצרכן,מטבע המחירון,מחיר קניה,מטבע קניה,"מחיר בסיס כולל מע""מ",מחיר במחירון POS,"מחיר כולל מע""מ POS",פריט מקביל,מותג11,תאור פרמטר 11 למוצר,דיויזן12,תאור פרמטר 12 למוצר,מגדר13,תאור פרמטר 13 למוצר,עונה/שנה14,תאור פרמטר 14 למוצר,עונה15,תאור פרמטר 15 למוצר,ספורט ענף17,במחסן מחלקה19,קוד מיון אליטל,צבע,תאור צבע,סטטוס בפריוריטי
AR001451100,MOULDED PRO II,AR001451100,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451100,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,ASSORTMENT,חדש
AR001451101,MOULDED PRO II,AR001451101,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451101,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,101,WHITE,חדש
AR001451401,MOULDED PRO II,AR001451401,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451401,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,401,RED,חדש
AR001451501,MOULDED PRO II,AR001451501,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451501,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,501,BLACK,חדש
AR001451505,MOULDED PRO II,AR001451505,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451505,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,505,SILVER,חדש
AR001451701,MOULDED PRO II,AR001451701,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451701,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,701,NAVY,חדש
AR001451721,MOULDED PRO II,AR001451721,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451721,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,721,ROYAL,חדש
AR001451901,MOULDED PRO II,AR001451901,MOULDED PRO II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,2.91,EUR,69.62,50,59,001451901,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,901,FUCHSIA,חדש
AR001912104,LOGO MOULDED CAP,AR001912104,LOGO MOULDED CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,3.13,EUR,69.62,50,59,001912104,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,104,ASSORTMENT_B,חדש
AR001912200,LOGO MOULDED CAP,AR001912200,LOGO MOULDED CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,3.13,EUR,69.62,50,59,001912200,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,WHITE,חדש
AR001912201,LOGO MOULDED CAP,AR001912201,LOGO MOULDED CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,3.13,EUR,69.62,50,59,001912201,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,201,BLACK,חדש
AR001912202,LOGO MOULDED CAP,AR001912202,LOGO MOULDED CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,3.13,EUR,69.62,50,59,001912202,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,202,GREY,חדש
AR001912205,LOGO MOULDED CAP,AR001912205,LOGO MOULDED CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,3.13,EUR,69.62,50,59,001912205,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,205,GOLD,חדש
AR001912211,LOGO MOULDED CAP,AR001912211,LOGO MOULDED CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,3.13,EUR,69.62,50,59,001912211,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,211,BLUE,חדש
AR001912214,LOGO MOULDED CAP,AR001912214,LOGO MOULDED CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,59,שח,3.13,EUR,69.62,50,59,001912214,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,214,PINK,חדש
AR001993410,POOL SOFT TOWEL,AR001993410,POOL SOFT TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,189,שח,9.4,EUR,223.02,160.17,189,001993410,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,410,RED-WHITE,חדש
AR001993550,POOL SOFT TOWEL,AR001993550,POOL SOFT TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,189,שח,9.4,EUR,223.02,160.17,189,001993550,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,550,BLACK-GREY,חדש
AR001993750,POOL SOFT TOWEL,AR001993750,POOL SOFT TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,189,שח,9.4,EUR,223.02,160.17,189,001993750,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,750,NAVY-GREY,חדש
AR001993810,POOL SOFT TOWEL,AR001993810,POOL SOFT TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,189,שח,9.4,EUR,223.02,160.17,189,001993810,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,810,ROYAL-WHITE,חדש
AR002018505,PREMIUM SNORKELING SET,AR002018505,PREMIUM SNORKELING SET,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,229,שח,11.64,EUR,270.22,194.07,229,002018505,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,505,BLACK-CLEAR-BLACK,חדש
AR002019505,PREMIUM SNORKELING SET JR,AR002019505,PREMIUM SNORKELING SET JR,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,189,שח,9.619999999999999,EUR,223.02,160.17,189,002019505,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,505,BLACK-CLEAR-BLACK,חדש
AR002024120,PRINTED KICKBOARD,AR002024120,PRINTED KICKBOARD,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,139,שח,7.16,EUR,164.02,117.8,139,002024120,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,120,ANIMALIER,חדש
AR002047700,POOL GRIP SOCKS JR,AR002047700,POOL GRIP SOCKS JR,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,89,שח,4.48,EUR,105.02,75.42,89,002047700,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,BLUE,חדש
AR002047900,POOL GRIP SOCKS JR,AR002047900,POOL GRIP SOCKS JR,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,89,שח,4.48,EUR,105.02,75.42,89,002047900,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,900,FUCHSIA,חדש
AR002065500,POOL GRIP SOCKS,AR002065500,POOL GRIP SOCKS,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,89,שח,4.48,EUR,105.02,75.42,89,002065500,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR002382100,LIGHT SENSATION II,AR002382100,LIGHT SENSATION II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,002382100,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,SILVER,קיים
AR002382101,LIGHT SENSATION II,AR002382101,LIGHT SENSATION II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,002382101,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,101,WHITE,חדש
AR002382102,LIGHT SENSATION II,AR002382102,LIGHT SENSATION II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,002382102,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,102,BLUE,קיים
AR002382103,LIGHT SENSATION II,AR002382103,LIGHT SENSATION II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,002382103,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,103,BLACK,קיים
AR002382104,LIGHT SENSATION II,AR002382104,LIGHT SENSATION II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,79,שח,4.03,EUR,93.22,66.95,79,002382104,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,104,ASSORTMENT,קיים
AR002383100,UNIX II,AR002383100,UNIX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,002383100,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,ASSORTMENT,חדש
AR002383101,UNIX II,AR002383101,UNIX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,002383101,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,101,NAVY,חדש
AR002383102,UNIX II,AR002383102,UNIX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,002383102,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,102,BLUE,חדש
AR002383103,UNIX II,AR002383103,UNIX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,002383103,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,103,LIGHT BLUE,חדש
AR002383104,UNIX II,AR002383104,UNIX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,002383104,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,104,PINK,חדש
AR002383105,UNIX II,AR002383105,UNIX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,002383105,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,105,ORANGE,חדש
AR002383106,UNIX II,AR002383106,UNIX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,002383106,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,106,BLACK,חדש
AR002384101,UNIX II JR,AR002384101,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384101,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,101,BLUE-ORANGE-LIGHTBLUE,חדש
AR002384102,UNIX II JR,AR002384102,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384102,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,102,BLACK-WHITE,חדש
AR002384103,UNIX II JR,AR002384103,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384103,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,103,NAVY-BLUE-LIGHTBLUE,חדש
AR002384104,UNIX II JR,AR002384104,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384104,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,104,BLUE-RED,חדש
AR002384105,UNIX II JR,AR002384105,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384105,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,105,PINK-WHITE,חדש
AR002384107,UNIX II JR,AR002384107,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384107,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,107,BLACK,חדש
AR002384108,UNIX II JR,AR002384108,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384108,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,108,PINK,חדש
AR002384109,UNIX II JR,AR002384109,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384109,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,109,NAVY,חדש
AR002384110,UNIX II JR,AR002384110,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384110,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,110,LIGHT_BLUE,חדש
AR002384200,UNIX II JR,AR002384200,UNIX II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,002384200,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,ASSORTMENT,חדש
AR002441500,CLUB KIT KICKBOARD,AR002441500,CLUB KIT KICKBOARD,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,002441500,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK-WHITE,חדש
AR002441701,CLUB KIT KICKBOARD,AR002441701,CLUB KIT KICKBOARD,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,002441701,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,701,PINK,חדש
AR002442100,CLUB KIT KICKBOARD JR,AR002442100,CLUB KIT KICKBOARD JR,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,99,שח,4.92,EUR,116.82,83.90000000000001,99,002442100,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,LIGHT BLUE,חדש
AR002442200,CLUB KIT KICKBOARD JR,AR002442200,CLUB KIT KICKBOARD JR,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,99,שח,4.92,EUR,116.82,83.90000000000001,99,002442200,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,PINK,חדש
AR002467101,POLYESTER II,AR002467101,POLYESTER II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002467101,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,101,ASSORTMENT,קיים
AR002467400,POLYESTER II,AR002467400,POLYESTER II,פעיל,R,revital_m,יח',0,משפחת מוצר כללית,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,14.9,שח,1.34,EUR,17.58,12.63,14.9,002467400,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,400,MAGENTA,קיים
AR002467500,POLYESTER II,AR002467500,POLYESTER II,פעיל,R,revital_m,יח',0,משפחת מוצר כללית,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,17.9,שח,1.34,EUR,21.12,15.17,17.9,002467500,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,קיים
AR002467710,POLYESTER II,AR002467710,POLYESTER II,פעיל,R,revital_m,יח',0,משפחת מוצר כללית,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,17.9,שח,1.34,EUR,21.12,15.17,17.9,002467710,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,710,NAVY,קיים
AR002467720,POLYESTER II,AR002467720,POLYESTER II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,29,שח,1.34,EUR,34.22,24.58,29,002467720,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,720,BLUE,חדש
AR002467800,POLYESTER II,AR002467800,POLYESTER II,פעיל,R,revital_m,יח',0,משפחת מוצר כללית,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,14.9,שח,1.34,EUR,17.58,12.63,14.9,002467800,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,800,PURPLE,קיים
AR002468100,POLYESTER II JR,AR002468100,POLYESTER II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002468100,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,ASSORTMENT,חדש
AR002468510,POLYESTER II JR,AR002468510,POLYESTER II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002468510,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,510,BLACK WHITE,חדש
AR002468730,POLYESTER II JR,AR002468730,POLYESTER II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002468730,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,730,BLUE ORANGE,חדש
AR002468740,POLYESTER II JR,AR002468740,POLYESTER II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002468740,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,740,ROYAL RED,חדש
AR002468910,POLYESTER II JR,AR002468910,POLYESTER II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002468910,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,910,NEON PINK WHITE,חדש
AR002468990,POLYESTER II JR,AR002468990,POLYESTER II JR,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002468990,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,990,FUCHSIA PINK,חדש
AR002491101,POLYESTER II KIDS,AR002491101,POLYESTER II KIDS,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002491101,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,101,PINK,חדש
AR002491102,POLYESTER II KIDS,AR002491102,POLYESTER II KIDS,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,19,שח,1.12,EUR,22.42,16.1,19,002491102,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,102,LIGHT BLUE,חדש
AR002507103,COBRA ULTRA SWIPE MR,AR002507103,COBRA ULTRA SWIPE MR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,319,שח,16.78,EUR,376.42,270.34,319,002507103,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,103,GOLD-RED,קיים
AR002507104,COBRA ULTRA SWIPE MR,AR002507104,COBRA ULTRA SWIPE MR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,339,שח,16.79,EUR,400.02,287.29,339,002507104,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,104,VIOLET-PINK,חדש
AR002507105,COBRA ULTRA SWIPE MR,AR002507105,COBRA ULTRA SWIPE MR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,339,שח,16.79,EUR,400.02,287.29,339,002507105,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,105,AQUA-SHARK,חדש
AR002507106,COBRA ULTRA SWIPE MR,AR002507106,COBRA ULTRA SWIPE MR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,339,שח,16.79,EUR,400.02,287.29,339,002507106,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,106,AQUA-YELLOW,חדש
