משפחה,ספק מועדף,מקט ספק פרמטר 4,מקט,תיאור פריט,תיאור פריט,צבע,מותג,דויזן,מגדר,עונה/שנה,עונה,מאפיין,ענף ספורט end use,רויאלטיז,מחלקה במחסן,מגה תת קבוצה,סרגל,,מחיר בסיס/מחיר צרכן קטלוגי,סוג חלוקה,מחיר קנייה EUR,קוד מטבע,תקן עלות ₪,קוד מיון אליטל,מחירון 1/סיטונאי קטלוגי,מחירון 2/סיטונאי נטו,מחירון 3/צרכן רשת,מחירון 4/ סיטונאי MGS
00600,3100310055,012501100,AR012501100,M ARENA MULTI PALM POCKET T-SHIRT,M ARENA MULTI PALM POCKET T-SHIRT,100,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00600,3100310055,012503500,AR012503500,M ARENA HEDGE POCKET T-SHIRT,M ARENA HEDGE POCKET T-SHIRT,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00600,3100310055,012504100,AR012504100,M ARENA FLOW WITH THE SEA T-SHIRT,M ARENA FLOW WITH THE SEA T-SHIRT,100,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012505700,AR012505700,M ARENA LIFE IS GOOD T-SHIRT,M ARENA LIFE IS GOOD T-SHIRT,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012506100,AR012506100,M ARENA SWIM SURF REPEAT T-SHIRT,M ARENA SWIM SURF REPEAT T-SHIRT,100,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012507500,AR012507500,M ARENA PALM T-SHIRT,M ARENA PALM T-SHIRT,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012508100,AR012508100,M ARENA SEA SAND WAVES T-SHIRT,M ARENA SEA SAND WAVES T-SHIRT,100,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012509700,AR012509700,M ARENA SWIMMERS T-SHIRT,M ARENA SWIMMERS T-SHIRT,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012510100,AR012510100,W ARENA RIB TOP,W ARENA RIB TOP,100,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00600,3100310055,012510500,AR012510500,W ARENA RIB TOP,W ARENA RIB TOP,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00600,3100310055,012515100,AR012515100,W ARENA TROPIC T-SHIRT,W ARENA TROPIC T-SHIRT,100,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012516500,AR012516500,W ARENA HEDGE T-SHIRT,W ARENA HEDGE T-SHIRT,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012517100,AR012517100,W ARENA LEOPARD T-SHIRT,W ARENA LEOPARD T-SHIRT,100,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012520500,AR012520500,W ARENA SLEEVELESS TOP HEDGE LOGO,W ARENA SLEEVELESS TOP HEDGE LOGO,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,129,,6.41,EUR,,UNIT,64,,129,
00600,3100310055,012521100,AR012521100,W ARENA SLEEVELESS TOP IRIS LOGO,W ARENA SLEEVELESS TOP IRIS LOGO,100,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012522660,AR012522660,ARENA LOGOTYPE JACQUARD TOWEL NEW,ARENA LOGOTYPE JACQUARD TOWEL NEW,660,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,199,,10.07,EUR,,UNIT,100,,199,
00600,3100310055,012522870,AR012522870,ARENA LOGOTYPE JACQUARD TOWEL NEW,ARENA LOGOTYPE JACQUARD TOWEL NEW,870,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,199,,10.07,EUR,,UNIT,100,,199,
00600,3100310055,012523100,AR012523100,W ARENA S/S SWIM SHIRT,W ARENA S/S SWIM SHIRT,100,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012523190,AR012523190,W ARENA S/S SWIM SHIRT,W ARENA S/S SWIM SHIRT,190,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00603,3100310055,012526430,AR012526430,B ARENA GRAPHIC 1973 BEACH SHORT,B ARENA GRAPHIC 1973 BEACH SHORT,430,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,129,,6.41,EUR,,UNIT,64,,129,
00603,3100310055,012526640,AR012526640,B ARENA GRAPHIC 1973 BEACH SHORT,B ARENA GRAPHIC 1973 BEACH SHORT,640,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,129,,6.41,EUR,,UNIT,64,,129,
00603,3100310055,012526800,AR012526800,B ARENA GRAPHIC 1973 BEACH SHORT,B ARENA GRAPHIC 1973 BEACH SHORT,800,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,129,,6.41,EUR,,UNIT,64,,129,
00605,3100310055,012527350,AR012527350,G ARENA ELASTIC SWIMSUIT,G ARENA ELASTIC SWIMSUIT,350,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00605,3100310055,012527650,AR012527650,G ARENA ELASTIC SWIMSUIT,G ARENA ELASTIC SWIMSUIT,650,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00600,3100310055,012528350,AR012528350,G ARENA SOLID ELASTIC BIKINI,G ARENA SOLID ELASTIC BIKINI,350,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00600,3100310055,012528650,AR012528650,G ARENA SOLID ELASTIC BIKINI,G ARENA SOLID ELASTIC BIKINI,650,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00600,3100310055,012529340,AR012529340,G ARENA WATER PRINTS BIKINI TRIANGLE,G ARENA WATER PRINTS BIKINI TRIANGLE,340,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012529710,AR012529710,G ARENA WATER PRINTS BIKINI TRIANGLE,G ARENA WATER PRINTS BIKINI TRIANGLE,710,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012529860,AR012529860,G ARENA WATER PRINTS BIKINI TRIANGLE,G ARENA WATER PRINTS BIKINI TRIANGLE,860,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00605,3100310055,012530340,AR012530340,G ARENA WATER PRINTS SWIMSUIT,G ARENA WATER PRINTS SWIMSUIT,340,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00605,3100310055,012530710,AR012530710,G ARENA WATER PRINTS SWIMSUIT,G ARENA WATER PRINTS SWIMSUIT,710,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00605,3100310055,012530860,AR012530860,G ARENA WATER PRINTS SWIMSUIT,G ARENA WATER PRINTS SWIMSUIT,860,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012532310,AR012532310,G ARENA LOGOTYPE BIKINI BRASSIERE,G ARENA LOGOTYPE BIKINI BRASSIERE,310,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012532510,AR012532510,G ARENA LOGOTYPE BIKINI BRASSIERE,G ARENA LOGOTYPE BIKINI BRASSIERE,510,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00603,3100310055,012533510,AR012533510,B ARENA SIDE PANELS LOGO BEACH BOXER,B ARENA SIDE PANELS LOGO BEACH BOXER,510,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00603,3100310055,012533760,AR012533760,B ARENA SIDE PANELS LOGO BEACH BOXER,B ARENA SIDE PANELS LOGO BEACH BOXER,760,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00603,3100310055,012533780,AR012533780,B ARENA SIDE PANELS LOGO BEACH BOXER,B ARENA SIDE PANELS LOGO BEACH BOXER,780,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00603,3100310055,012533811,AR012533811,B ARENA SIDE PANELS LOGO BEACH BOXER,B ARENA SIDE PANELS LOGO BEACH BOXER,811,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,149,,7.48,EUR,,UNIT,74,,149,
00603,3100310055,012535300,AR012535300,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,300,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,119,,5.77,EUR,,UNIT,60,,119,
00603,3100310055,012535430,AR012535430,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,430,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,119,,5.77,EUR,,UNIT,60,,119,
00603,3100310055,012535500,AR012535500,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,500,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,119,,5.77,EUR,,UNIT,60,,119,
00603,3100310055,012535610,AR012535610,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,610,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,119,,5.77,EUR,,UNIT,60,,119,
00603,3100310055,012535800,AR012535800,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,B ARENA FUNDAMENTALS LOGO II BEACH BOXER,800,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,119,,5.77,EUR,,UNIT,60,,119,
00600,3100310055,012536100,AR012536100,M ARENA SHORT SLEEVE SWIM SHIRT,M ARENA SHORT SLEEVE SWIM SHIRT,100,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012536700,AR012536700,M ARENA SHORT SLEEVE SWIM SHIRT,M ARENA SHORT SLEEVE SWIM SHIRT,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,149,,7.48,EUR,,UNIT,74,,149,
00600,3100310055,012538710,AR012538710,G ARENA SLIMKINI,G ARENA SLIMKINI,710,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,279,,13.89,EUR,,UNIT,140,,279,
00600,3100310055,012539500,AR012539500,G ARENA 3/4 PANT,G ARENA 3/4 PANT,500,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00612,3100310055,012540510,AR012540510,ARENA THONG,ARENA THONG,510,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,89,,4.48,EUR,,UNIT,44,,89,
00612,3100310055,012540520,AR012540520,ARENA THONG,ARENA THONG,520,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,89,,4.48,EUR,,UNIT,44,,89,
00612,3100310055,012540530,AR012540530,ARENA THONG,ARENA THONG,530,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,89,,4.48,EUR,,UNIT,44,,89,
00612,3100310055,012540540,AR012540540,ARENA THONG,ARENA THONG,540,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,89,,4.48,EUR,,UNIT,44,,89,
00612,3100310055,012540550,AR012540550,ARENA THONG,ARENA THONG,550,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,89,,4.48,EUR,,UNIT,44,,89,
00612,3100310055,012540560,AR012540560,ARENA THONG,ARENA THONG,560,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,89,,4.48,EUR,,UNIT,44,,89,
00600,3100310055,012545100,AR012545100,UNISEX JR ARENA S/S SWIM SHIRT,UNISEX JR ARENA S/S SWIM SHIRT,100,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00603,3100310055,012546201,AR012546201,B ARENA WATER PRINTS BOXER,B ARENA WATER PRINTS BOXER,201,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00603,3100310055,012546310,AR012546310,B ARENA WATER PRINTS BOXER,B ARENA WATER PRINTS BOXER,310,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00603,3100310055,012546790,AR012546790,B ARENA WATER PRINTS BOXER,B ARENA WATER PRINTS BOXER,790,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,139,,6.84,EUR,,UNIT,70,,139,
00605,3100310055,012555417,AR012555417,G ARENA LIQUID SWIMSUIT SWIM PRO BACK,G ARENA LIQUID SWIMSUIT SWIM PRO BACK,417,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,159,,7.83,EUR,,UNIT,80,,159,
00605,3100310055,012555500,AR012555500,G ARENA LIQUID SWIMSUIT SWIM PRO BACK,G ARENA LIQUID SWIMSUIT SWIM PRO BACK,500,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,159,,7.83,EUR,,UNIT,80,,159,
00605,3100310055,012555700,AR012555700,G ARENA LIQUID SWIMSUIT SWIM PRO BACK,G ARENA LIQUID SWIMSUIT SWIM PRO BACK,700,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,012556300,AR012556300,ARENA BICOLOR VELOUR TOWEL,ARENA BICOLOR VELOUR TOWEL,300,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,219,,11.19,EUR,,UNIT,110,,219,
00600,3100310055,012556880,AR012556880,ARENA BICOLOR VELOUR TOWEL,ARENA BICOLOR VELOUR TOWEL,880,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,219,,11.19,EUR,,UNIT,110,,219,
00607,3100310055,012557501,AR012557501,B ARENA BREEZE SWIM JAMMER,B ARENA BREEZE SWIM JAMMER,501,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,129,,6.27,EUR,,UNIT,64,,129,
00607,3100310055,012557708,AR012557708,B ARENA BREEZE SWIM JAMMER,B ARENA BREEZE SWIM JAMMER,708,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,129,,6.27,EUR,,UNIT,64,,129,
00600,3100310055,012558430,AR012558430,M ARENA WATER PRINTS PATCH CREWNECK,M ARENA WATER PRINTS PATCH CREWNECK,430,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,279,,13.89,EUR,,UNIT,140,,279,
00600,3100310055,012558700,AR012558700,M ARENA WATER PRINTS PATCH CREWNECK,M ARENA WATER PRINTS PATCH CREWNECK,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,279,,13.89,EUR,,UNIT,140,,279,
00603,3100310055,012657580,AR012657580,FUNDAMENTALS ARENA BOXER R,FUNDAMENTALS ARENA BOXER R,580,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,159,,7.9,EUR,,UNIT,80,,159,
00603,3100310055,012658580,AR012658580,FUNDAMENTALS ARENA JR BOXER R,FUNDAMENTALS ARENA JR BOXER R,580,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,119,,5.77,EUR,,UNIT,60,,119,
00603,3100310055,012659560,AR012659560,BOYS' BEACH SHORT LOGO R,BOYS' BEACH SHORT LOGO R,560,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,109,,5.34,EUR,,UNIT,54,,109,
00603,3100310055,012659662,AR012659662,BOYS' BEACH SHORT LOGO R,BOYS' BEACH SHORT LOGO R,662,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,109,,5.34,EUR,,UNIT,54,,109,
00603,3100310055,012659783,AR012659783,BOYS' BEACH SHORT LOGO R,BOYS' BEACH SHORT LOGO R,783,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,109,,5.34,EUR,,UNIT,54,,109,
00603,3100310055,012659810,AR012659810,BOYS' BEACH SHORT LOGO R,BOYS' BEACH SHORT LOGO R,810,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,109,,5.34,EUR,,UNIT,54,,109,
00601,3100310055,012662580,AR012662580,W ARENA SWIMSUIT ERIKA U BACK C CUP,W ARENA SWIMSUIT ERIKA U BACK C CUP,580,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,289,,14.55,EUR,,UNIT,144,,289,
00601,3100310055,012683500,AR012683500,WOMEN'S ARENA SWIMSUIT V BACK,WOMEN'S ARENA SWIMSUIT V BACK,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,012684500,AR012684500,W ARENA BIKINI ENERGY BACK,W ARENA BIKINI ENERGY BACK,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00602,3100310055,012685500,AR012685500,MEN'S ARENA SWIM BRIEFS,MEN'S ARENA SWIM BRIEFS,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,129,,6.27,EUR,,UNIT,64,,129,
00602,3100310055,012686500,AR012686500,MEN'S ARENA SWIM SHORT,MEN'S ARENA SWIM SHORT,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,149,,7.39,EUR,,UNIT,74,,149,
00603,3100310055,012687500,AR012687500,MEN'S ARENA SWIM JAMMER,MEN'S ARENA SWIM JAMMER,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,199,,10.07,EUR,,UNIT,100,,199,
00605,3100310055,012689500,AR012689500,GIRL'S ARENA SWIMSUIT V BACK,GIRL'S ARENA SWIMSUIT V BACK,500,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,109,,5.6,EUR,,UNIT,54,,109,
00600,3100310055,012690500,AR012690500,GIRL'S ARENA BIKINI ENERGY BACK,GIRL'S ARENA BIKINI ENERGY BACK,500,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,109,,5.6,EUR,,UNIT,54,,109,
00602,3100310055,012691500,AR012691500,BOY'S ARENA SWIM SHORT,BOY'S ARENA SWIM SHORT,500,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,99,,4.92,EUR,,UNIT,50,,99,
00607,3100310055,012692500,AR012692500,BOY'S ARENA SWIM JAMMER,BOY'S ARENA SWIM JAMMER,500,40029,12,33,SS27,SS,,SWIM,,UNIT,,24,,129,,6.71,EUR,,UNIT,64,,129,
00613,3100310055,012693560,AR012693560,ARENA BEACH BAG ALLOVER,ARENA BEACH BAG ALLOVER,560,40029,18,30,SS27,SS,,SWIM,,UNIT,,1,,129,,6.49,EUR,,UNIT,64,,129,
00613,3100310055,012693570,AR012693570,ARENA BEACH BAG ALLOVER,ARENA BEACH BAG ALLOVER,570,40029,18,30,SS27,SS,,SWIM,,UNIT,,1,,129,,6.49,EUR,,UNIT,64,,129,
00613,3100310055,012693580,AR012693580,ARENA BEACH BAG ALLOVER,ARENA BEACH BAG ALLOVER,580,40029,18,30,SS27,SS,,SWIM,,UNIT,,1,,129,,6.49,EUR,,UNIT,64,,129,
00611,3100310055,1E048510,AR1E048510,Goggle Case,Goggle Case,510,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,59,,2.91,EUR,,UNIT,30,,59,
00611,3100310055,1E048520,AR1E048520,Goggle Case,Goggle Case,520,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,59,,2.91,EUR,,UNIT,30,,59,
00609,3100310055,1E36219,AR1E36219,Spider Jr Mirror,Spider Jr Mirror,19,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,89,,4.7,EUR,,UNIT,44,,89,
00609,3100310055,1E36256,AR1E36256,Spider Jr Mirror,Spider Jr Mirror,56,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,89,,4.7,EUR,,UNIT,44,,89,
00609,3100310055,1E36273,AR1E36273,Spider Jr Mirror,Spider Jr Mirror,73,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,89,,4.7,EUR,,UNIT,44,,89,
00609,3100310055,1E362910,AR1E362910,Spider Jr Mirror,Spider Jr Mirror,910,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,89,,4.7,EUR,,UNIT,44,,89,
00609,3100310055,1E362920,AR1E362920,Spider Jr Mirror,Spider Jr Mirror,920,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,89,,4.7,EUR,,UNIT,44,,89,
00609,3100310055,1E362930,AR1E362930,Spider Jr Mirror,Spider Jr Mirror,930,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,89,,4.7,EUR,,UNIT,44,,89,
00611,3100310055,1E36650,AR1E36650,Square Cut Drag Suit,Square Cut Drag Suit,50,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,119,,6.04,EUR,,UNIT,60,,119,
00611,3100310055,1E36670,AR1E36670,Square Cut Drag Suit,Square Cut Drag Suit,70,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,119,,6.04,EUR,,UNIT,60,,119,
00611,3100310055,1E36690,AR1E36690,Square Cut Drag Suit,Square Cut Drag Suit,90,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,119,,6.04,EUR,,UNIT,60,,119,
00610,3100310055,1E368125,AR1E368125,Print 2,Print 2,125,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.58,EUR,,UNIT,34,,69,
00610,3100310055,1E368286,AR1E368286,Print 2,Print 2,286,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.58,EUR,,UNIT,34,,69,
00610,3100310055,1E368287,AR1E368287,Print 2,Print 2,287,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.58,EUR,,UNIT,34,,69,
00609,3100310055,1E55917,AR1E55917,Tracks Jr,Tracks Jr,17,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,79,,3.8,EUR,,UNIT,40,,79,
00609,3100310055,1E55936,AR1E55936,Tracks Jr,Tracks Jr,36,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,79,,3.8,EUR,,UNIT,40,,79,
00609,3100310055,1E55941,AR1E55941,Tracks Jr,Tracks Jr,41,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,79,,3.8,EUR,,UNIT,40,,79,
00609,3100310055,1E56018,AR1E56018,Tracks Jr Mirror,Tracks Jr Mirror,18,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,99,,5.15,EUR,,UNIT,50,,99,
00609,3100310055,1E56053,AR1E56053,Tracks Jr Mirror,Tracks Jr Mirror,53,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,99,,5.15,EUR,,UNIT,50,,99,
00609,3100310055,1E56073,AR1E56073,Tracks Jr Mirror,Tracks Jr Mirror,73,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,99,,5.15,EUR,,UNIT,50,,99,
00609,3100310055,1E560896,AR1E560896,Tracks Jr Mirror,Tracks Jr Mirror,896,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,99,,5.15,EUR,,UNIT,50,,99,
00609,3100310055,1E762110,AR1E762110,Python,Python,110,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,119,,6.04,EUR,,UNIT,60,,119,
00609,3100310055,1E762111,AR1E762111,Python,Python,111,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,119,,6.04,EUR,,UNIT,60,,119,
00609,3100310055,1E762117,AR1E762117,Python,Python,117,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,119,,6.04,EUR,,UNIT,60,,119,
00609,3100310055,1E762120,AR1E762120,Python,Python,120,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,119,,6.04,EUR,,UNIT,60,,119,
00609,3100310055,1E76250,AR1E76250,Python,Python,50,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,119,,6.04,EUR,,UNIT,60,,119,
00609,3100310055,1E762514,AR1E762514,Python,Python,514,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,119,,6.04,EUR,,UNIT,60,,119,
00609,3100310055,1E762811,AR1E762811,Python,Python,811,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,119,,6.04,EUR,,UNIT,60,,119,
00609,3100310055,1E763110,AR1E763110,Python Mirror.,Python Mirror.,110,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E763111,AR1E763111,Python Mirror.,Python Mirror.,111,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E763114,AR1E763114,Python Mirror.,Python Mirror.,114,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E763116,AR1E763116,Python Mirror.,Python Mirror.,116,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E763119,AR1E763119,Python Mirror.,Python Mirror.,119,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E763120,AR1E763120,Python Mirror.,Python Mirror.,120,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E763122,AR1E763122,Python Mirror.,Python Mirror.,122,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E763124,AR1E763124,Python Mirror.,Python Mirror.,124,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E76354,AR1E76354,Python Mirror.,Python Mirror.,54,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E76355,AR1E76355,Python Mirror.,Python Mirror.,55,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00609,3100310055,1E76371,AR1E76371,Python Mirror.,Python Mirror.,71,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,149,,7.39,EUR,,UNIT,74,,149,
00612,3100310055,8127077,AR8127077,SOFTY KIDS HOOK,SOFTY KIDS HOOK,77,40029,11,33,SS27,SS,,SWIM,,UNIT,,29,,89,,4.48,EUR,,UNIT,44,,89,
00612,3100310055,8127088,AR8127088,SOFTY KIDS HOOK,SOFTY KIDS HOOK,88,40029,11,33,SS27,SS,,SWIM,,UNIT,,29,,89,,4.48,EUR,,UNIT,44,,89,
00610,3100310055,91440207,AR91440207,Sirene,Sirene,207,40029,14,32,SS27,SS,,SWIM,,UNIT,,1,,79,,4.03,EUR,,UNIT,40,,79,
